Baslik,Bellek,Disk.HDD,Disk.SSD,Ekran Boyutu,Fiyat,Foto,Islemci,Isletim Sistemi,Link,Marka,Model,Puan,Site
"Asus X415EA-EB976 Intel Core i5 1135G7 8GB 256GB SSD Freedos 14"" FHD Taşınabilir Bilgisayar ",8 GB,Yok,256 GB,14 inç,10.9,https://productimages.hepsiburada.net/s/186/550/110000151334233.jpg,Intel Core i5 1135G7,FreeDos,https://www.hepsiburada.com/asus-x415ea-eb976-intel-core-i5-1135g7-8gb-256gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-p-HBCV00001QQMBY,Asus,X415EA-EB976,"4,4",Hepsiburada
"MSI Crosshair 17 B12UGSZ-297TR Intel Core i7 12700H 32GB 1TB SSD RTX3070Ti Windows 11 Home 17.3"" FHD Taşınabilir Bilgisayar ",32 GB,Yok,1 TB,"17,3 inç",60.915,https://productimages.hepsiburada.net/s/229/550/110000210839543.jpg,Intel Core i7 12700H,Windows 11 Home,https://www.hepsiburada.com/msi-crosshair-17-b12ugsz-297tr-intel-core-i7-12700h-32gb-1tb-ssd-rtx3070ti-windows-11-home-17-3-fhd-tasinabilir-bilgisayar-p-HBCV00002BP752,MSI,CROSSHAIR 17 B12UGSZ-297TR,"5,0",Hepsiburada
"Monster Huma H5 V3.2 Intel Core i7-1165G7 8GB RAM 500GB SSD FreeDOS 15.6"" FHD 165Hz Taşınabilir Bilgisayar ",8 GB,Yok,500 GB,"15,6 inç",17.899,https://productimages.hepsiburada.net/s/274/550/110000260906971.jpg,Intel Core i7 1165G7,FreeDos,https://www.hepsiburada.com/monster-huma-h5-v3-2-intel-core-i7-1165g7-8gb-ram-500gb-ssd-freedos-15-6-fhd-165hz-tasinabilir-bilgisayar-p-HBCV0000128JTT,Monster,HUMA H5 V3.2,"4,9",Hepsiburada
"Dell Inspiron 15 5515A3 Amd Ryzen 5 5500U 16GB 512GB SSD Windows 11 Home 15.6"" Fhd Taşınabilir Bilgisayar ",16 GB,Yok,512 GB,"15,6 inç",12.627,https://productimages.hepsiburada.net/s/279/550/110000265728146.jpg,AMD Ryzen 5 5500U,Windows 11 Home,https://www.hepsiburada.com/dell-inspiron-15-5515a3-amd-ryzen-5-5500u-16gb-512gb-ssd-windows-11-home-15-6-fhd-tasinabilir-bilgisayar-p-HBCV00002VJ628,Dell,INSPIRON 15 5515A3,0,Hepsiburada
"Asus X571GTA4-HN1012A4 Intel Core i5 9300H 16GB 512GB SSD GTX1650 Freedos 15.6"" FHD Taşınabilir Bilgisayar ",16 GB,Yok,512 GB,"15,6 inç",15.935,https://productimages.hepsiburada.net/s/125/550/110000075015570.jpg,Intel Core i5 9300H,FreeDos,https://www.hepsiburada.com/asus-x571gta4-hn1012a4-intel-core-i5-9300h-16gb-512gb-ssd-gtx1650-freedos-15-6-fhd-tasinabilir-bilgisayar-p-HBCV00000R63TB,Asus,X571GTA4-HN1012A4,"4,0",Hepsiburada
"Monster Abra A5 V19.1.5 Intel Core i5-12500H 16GB RAM 500GB SSD 4GB GTX1650 FreeDOS 15,6"" FHD 144Hz Oyun Bilgisayarı ",16 GB,Yok,500 GB,"15,6 inç",19.109,https://productimages.hepsiburada.net/s/267/550/110000252781209.jpg,Intel Core i5 12500H,FreeDos,https://www.hepsiburada.com/monster-abra-a5-v19-1-5-intel-core-i5-12500h-16gb-ram-500gb-ssd-4gb-gtx1650-freedos-15-6-fhd-144hz-oyun-bilgisayari-p-HBCV00002RJF19,Monster,ABRA A5 V19.1.5,"5,0",Hepsiburada
"HP 17 CN2000NT Intel Core i7 1255U 32 GB 1 TB SSD 2 GB MX550 Freedos 17.3"" FHD Taşınabilir Bilgisayar 6Z254EAA3 ",32 GB,Yok,1 TB,"17,3 inç",24.22,https://productimages.hepsiburada.net/s/285/550/110000274200795.jpg,Intel Core i7 1255U,FreeDos,https://www.hepsiburada.com/hp-17-cn2000nt-intel-core-i7-1255u-32-gb-1-tb-ssd-2-gb-mx550-freedos-17-3-fhd-tasinabilir-bilgisayar-6z254eaa3-p-HBCV00002XVB4P,HP,17 CN2000NT,0,Hepsiburada
"ASUS ROG Zephyrus G14 GA401QC-BM207 AMD Ryzen 7 5800HS 8 GB 1 TB SSD RTX 3050 FreeDos 14"" FHD Taşınabilir Bilgisayar ",8 GB,Yok,1 TB,14 inç,20.299,https://productimages.hepsiburada.net/s/205/550/110000181066157.jpg,AMD Ryzen 7 5800HS,FreeDos,https://www.hepsiburada.com/asus-rog-zephyrus-g14-ga401qc-bm207-amd-ryzen-7-5800hs-8-gb-1-tb-ssd-rtx-3050-freedos-14-fhd-tasinabilir-bilgisayar-p-HBCV00001G0ICH,Asus,ROG ZEPHYRUS G14 GA401QC-BM207,0,Hepsiburada
DELL Gaming G5 15 G55112700U Intel Core i7-11800H 16GB 512GB SSD RTX 3060 6GB VGA 15.6'' 120HZ Full HD Ubuntu Taşınabilir Bilgisayar ,16 GB,Yok,512 GB,"15,6 inç",27.999,https://productimages.hepsiburada.net/s/286/550/110000274643741.jpg,Intel Core i7 11800H,Ubuntu,https://www.hepsiburada.com/dell-gaming-g5-15-g55112700u-intel-core-i7-11800h-16gb-512gb-ssd-rtx-3060-6gb-vga-15-6-120hz-full-hd-ubuntu-tasinabilir-bilgisayar-p-HBCV00002BG8IJ,Dell,GAMING G5 15 G55112700U,0,Hepsiburada
"Acer Nitro 5 AN515-45 Ryzen 5 5600H 8GB 512GB SSD RTX3050 Freedos 15.6"" FHD Taşınabilir Bilgisayar NH.QBAEY.002 ",8 GB,Yok,512 GB,"15,6 inç",16.299,https://productimages.hepsiburada.net/s/125/550/110000075627350.jpg,AMD Ryzen 5 5600H,FreeDos,https://www.hepsiburada.com/acer-nitro-5-an515-45-ryzen-5-5600h-8gb-512gb-ssd-rtx3050-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qbaey-002-p-HBCV00000RF4Z1,Acer,NITRO 5 AN515-45 RYZEN,"4,3",Hepsiburada
"Apple MacBook M1 Pro Çip 16GB 1TB SSD macOS 14"" QHD Taşınabilir Bilgisayar Gümüş MKGT3TU/A ",16 GB,Yok,1 TB,14 inç,46.899,https://productimages.hepsiburada.net/s/131/550/110000081537709.jpg,Apple M1 Pro Çip Apple M1,MacOs,https://www.hepsiburada.com/apple-macbook-m1-pro-cip-16gb-1tb-ssd-macos-14-qhd-tasinabilir-bilgisayar-gumus-mkgt3tu-a-p-HBCV00000U6XER,Apple,MACBOOK,"5,0",Hepsiburada
"HP 14S-FQ1014NT AMD Ryzen 5 5500U 8GB 256GB SSD Windows 10 Home 14"" Taşınabilir Bilgisayar 4H0V4EA ",8 GB,Yok,256 GB,14 inç,11.0,https://productimages.hepsiburada.net/s/151/550/110000106860209.jpg,AMD Ryzen 5 5500U,Windows 10 Home,https://www.hepsiburada.com/hp-14s-fq1014nt-amd-ryzen-5-5500u-8gb-256gb-ssd-windows-10-home-14-tasinabilir-bilgisayar-4h0v4ea-p-HBCV000013LNEQ,HP,14S-FQ1014NT,"4,0",Hepsiburada
"Monster Abra A5 V19.1.6 Intel Core i5-12500H 16GB RAM 1TB SSD 4GB GTX1650 FreeDOS 15,6"" FHD 144Hz Oyun Bilgisayarı ",16 GB,Yok,1 TB,"15,6 inç",20.285,https://productimages.hepsiburada.net/s/267/550/110000252781214.jpg,Intel Core i5 12500H,FreeDos,https://www.hepsiburada.com/monster-abra-a5-v19-1-6-intel-core-i5-12500h-16gb-ram-1tb-ssd-4gb-gtx1650-freedos-15-6-fhd-144hz-oyun-bilgisayari-p-HBCV00002RJF1B,Monster,ABRA A5 V19.1.6,0,Hepsiburada
"Hp 255 G9 6Q8N1ES Ryzen5 5625U 8gb 256SSD 15.6"" Fullhd Freedos Taşınabilir Bilgisayar ",8 GB,Yok,256 GB,"15,6 inç",9.433,https://productimages.hepsiburada.net/s/286/550/110000275383221.jpg,AMD Ryzen 5 5625U,FreeDos,https://www.hepsiburada.com/hp-255-g9-6q8n1es-ryzen5-5625u-8gb-256ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-HBCV00002Y8XSN,HP,255 G9 6Q8N1ES RYZE,0,Hepsiburada
"MSI Prestige 14 Evo A12M-211TR Intel Core i7 1280P 16GB 1TB SSD Windows 11 Home 14"" FHD Taşınabilir Bilgisayar ",16 GB,Yok,1 TB,14 inç,27.129,https://productimages.hepsiburada.net/s/206/550/110000182731647.jpg,Intel Core i7 1280P,Windows 11 Home,https://www.hepsiburada.com/msi-prestige-14-evo-a12m-211tr-intel-core-i7-1280p-16gb-1tb-ssd-windows-11-home-14-fhd-tasinabilir-bilgisayar-p-HBCV000022W8XP,MSI,PRESTIGE 14 EVO A12M-211TR,0,Hepsiburada
"Lenovo Ideapad 1 14ADA05 82GW Amd 3050E 4 GB Ram 64GB SSD Windows 10S 14"" Taşınabilir Bilgisayar ",4 GB,Yok,Yok,14 inç,4.558,https://productimages.hepsiburada.net/s/284/550/110000272219382.jpg,AMD E 3020e,Windows 10 Home,https://www.hepsiburada.com/lenovo-ideapad-1-14ada05-82gw-amd-3050e-4-gb-ram-64gb-ssd-windows-10s-14-tasinabilir-bilgisayar-p-HBCV00002XDKR1,Lenovo,"IDEAPAD 1 14ADA05 82GW AMD 3050E 4 GB RAM 64GB SSD WINDOWS 10S 14"" TAŞINABILIR BILGIS",0,Hepsiburada
HP 14S-FQ0014NT AMD Ryzen 3 3250U 4GB 128GB SSD Windows 10 Home 14'' Taşınabilir Bilgisayar 227D9EA ,4 GB,Yok,128 GB,14 inç,5.989,https://productimages.hepsiburada.net/s/51/550/11078720847922.jpg,AMD Ryzen 3 3250U,Windows 10 Home,https://www.hepsiburada.com/hp-14s-fq0014nt-amd-ryzen-3-3250u-4gb-128gb-ssd-windows-10-home-14-tasinabilir-bilgisayar-227d9ea-p-HBV000015XCMI,HP,14S-FQ0014NT,"4,8",Hepsiburada
Asus Tuf Gaming A15 FA506ICB-HN105 Ryzen 5 4600H 8gb Ram 512GB SSD 4gb RTX3050 15.6 Inç Fhd 144Hz ,8 GB,Yok,512 GB,"15,6 inç",16.998,https://productimages.hepsiburada.net/s/290/550/110000278979014.jpg,4600H 4600H,FreeDos,https://www.hepsiburada.com/asus-tuf-gaming-a15-fa506icb-hn105-ryzen-5-4600h-8gb-ram-512gb-ssd-4gb-rtx3050-15-6-inc-fhd-144hz-p-HBCV00002Z7XDT,Asus,TUF GAMING A15 FA506ICB-HN105 RYZEN 5,0,Hepsiburada
"Asus X415EA-EB976 Intel Core I5 1135G7 16GB 512GB SSD Windows 11 Pro 14"" FHD Taşınabilir Bilgisayar EB976014 ",16 GB,Yok,512 GB,14 inç,13.799,https://productimages.hepsiburada.net/s/237/550/110000220110137.jpg,Intel Core i5 1135G7,Windows 11 Pro,https://www.hepsiburada.com/asus-x415ea-eb976-intel-core-i5-1135g7-16gb-512gb-ssd-windows-11-pro-14-fhd-tasinabilir-bilgisayar-eb976014-p-HBCV00002GFAX4,Asus,X415EA-EB976,"5,0",Hepsiburada
"HomeTech Alfa 590S Intel Core i5 5257U 8GB 256 GB SSD Windows 10 Home 15.6"" FHD Taşınabilir Bilgisayar ",8 GB,Yok,256 GB,"15,6 inç",8.199,https://productimages.hepsiburada.net/s/54/550/11159140728882.jpg,Intel Core i5 Belirtilmemiş,Windows 10 Home,https://www.hepsiburada.com/hometech-alfa-590s-intel-core-i5-5257u-8gb-256-gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-p-HBV00001779GH,Hometech,ALFA 590S,"4,0",Hepsiburada
"Hp Pavilion Gaming Laptop 15-EC2052NT Amd Ryzen 7 5800H 16 GB 512 GB SSD Rtx 3050 144 Hz Freedos 15.6"" Fhd Taşınabilir Bilgisayar 68N66EA ",16 GB,Yok,512 GB,"15,6 inç",19.199,https://productimages.hepsiburada.net/s/292/550/110000281096288.jpg,AMD Ryzen 7 5800H,FreeDos,https://www.hepsiburada.com/hp-pavilion-gaming-laptop-15-ec2052nt-amd-ryzen-7-5800h-16-gb-512-gb-ssd-rtx-3050-144-hz-freedos-15-6-fhd-tasinabilir-bilgisayar-68n66ea-p-HBCV00002UM64S,HP,PAVILION GAMING LAPTOP 15-EC2052NT,"5,0",Hepsiburada
"Apple MacBook M1 Pro Çip 16GB 512GB SSD macOS 16"" QHD Taşınabilir Bilgisayar Uzay Grisi MK183TU/A ",16 GB,Yok,512 GB,16 inç,48.999,https://productimages.hepsiburada.net/s/131/550/110000081537742.jpg,Apple M1 Pro Çip Apple M1,MacOs,https://www.hepsiburada.com/apple-macbook-m1-pro-cip-16gb-512gb-ssd-macos-16-qhd-tasinabilir-bilgisayar-uzay-grisi-mk183tu-a-p-HBCV00000U6WE5,Apple,MACBOOK,"5,0",Hepsiburada
"Lenovo V17 G2 Itl Intel Core i7-1165G7 8 GB 512 GB SSD 2 GB MX350Freedos 17.3"" FHD Taşınabilir Bilgisayar 82NX00ECTX ",8 GB,Yok,512 GB,"17,3 inç",16.516,https://productimages.hepsiburada.net/s/285/550/110000273661892.jpg,Intel Core i7 1165G7,FreeDos,https://www.hepsiburada.com/lenovo-v17-g2-itl-intel-core-i7-1165g7-8-gb-512-gb-ssd-2-gb-mx350freedos-17-3-fhd-tasinabilir-bilgisayar-82nx00ectx-p-HBCV000015UQP3,Lenovo,V17 G2 ITL,"5,0",Hepsiburada
"Apple MacBook Air M1 Çip 8GB 512GB SSD macOS 13"" QHD Taşınabilir Bilgisayar Uzay Grisi MGN73TU/A ",8 GB,Yok,512 GB,13 inç,23.499,https://productimages.hepsiburada.net/s/49/550/10983950450738.jpg,Apple M1 Apple M1,MacOs,https://www.hepsiburada.com/apple-macbook-air-m1-cip-8gb-512gb-ssd-macos-13-qhd-tasinabilir-bilgisayar-uzay-grisi-mgn73tu-a-p-HBV0000130VNZ,Apple,MACBOOK AIR,"4,9",Hepsiburada
"Lenovo ThinkPad E15 G2 Intel Core i7 1165G7 32GB 1TB SSD MX450 Freedos 15.6"" FHD Taşınabilir Bilgisayar 20TKNLDNY05 ",32 GB,Yok,1 TB,"15,6 inç",25.087,https://productimages.hepsiburada.net/s/71/550/110000012717622.jpg,Intel Core i7 1165G7,FreeDos,https://www.hepsiburada.com/lenovo-thinkpad-e15-g2-intel-core-i7-1165g7-32gb-1tb-ssd-mx450-freedos-15-6-fhd-tasinabilir-bilgisayar-20tknldny05-p-HBCV000004DCXD,Lenovo,THINKPAD E15 G2,"4,0",Hepsiburada
"Asus X540UA-DM911 Intel Core İntel Core i3-7020, 4GB 256 SSD 15.6"" Freedos Taşınabilir Bilgisayar ",4 GB,Yok,256 GB,"15,6 inç",9.599,https://productimages.hepsiburada.net/s/161/550/110000119455051.jpg,Intel Core i3 7020U,FreeDos,https://www.hepsiburada.com/asus-x540ua-dm911-intel-core-intel-core-i3-7020-4gb-256-ssd-15-6-freedos-tasinabilir-bilgisayar-p-HBCV0000187KL0,Asus,X540UA-DM911,"5,0",Hepsiburada
Asus X409FA-BV653 Intel Core i7 8565U 8GB 512GB SSD Freedos 14'' HD Taşınabilir Bilgisayar ,8 GB,Yok,512 GB,14 inç,11.135,https://productimages.hepsiburada.net/s/145/550/110000099716962.jpg,Intel Core i7 8565U,FreeDos,https://www.hepsiburada.com/asus-x409fa-bv653-intel-core-i7-8565u-8gb-512gb-ssd-freedos-14-hd-tasinabilir-bilgisayar-p-HBCV000011E59A,Asus,X409FA-BV653,"5,0",Hepsiburada
"Asus ROG Flow GV301RE-LJ090 AMD Ryzen 7 6800HS 16GB 512GB SSD RTX3050Ti Freedos 13.4"" Taşınabilir Bilgisayar ",16 GB,Yok,512 GB,"13,4 inç",25.999,https://productimages.hepsiburada.net/s/221/550/110000201101904.jpg,AMD Ryzen 7 6800HS,FreeDos,https://www.hepsiburada.com/asus-rog-flow-gv301re-lj090-amd-ryzen-7-6800hs-16gb-512gb-ssd-rtx3050ti-freedos-13-4-tasinabilir-bilgisayar-p-HBCV000028VLQW,Asus,ROG FLOW GV301RE-LJ090,"5,0",Hepsiburada
"Hometech Alfa 470C Intel Celeron N4020 4GB 128GB SSD Windows 10 Home 14.1"" Taşınabilir Bilgisayar ",4 GB,Yok,128 GB,"14,1 inç",3.699,https://productimages.hepsiburada.net/s/137/550/110000089491560.jpg,Intel Celeron N4020,Windows 10 Home,https://www.hepsiburada.com/hometech-alfa-470c-intel-celeron-n4020-4gb-128gb-ssd-windows-10-home-14-1-tasinabilir-bilgisayar-p-HBCV00000S3TSM,Hometech,ALFA 470C,"3,9",Hepsiburada
"HP 14-CF2011NT Intel Celeron N4020 4GB 128GB SSD Windows 10 Home 14"" Taşınabilir Bilgisayar 1Z9Y7EA ",4 GB,Yok,128 GB,14 inç,5.799,https://productimages.hepsiburada.net/s/153/550/110000109138756.jpg,Intel Celeron N4020,Windows 10 Home,https://www.hepsiburada.com/hp-14-cf2011nt-intel-celeron-n4020-4gb-128gb-ssd-windows-10-home-14-tasinabilir-bilgisayar-1z9y7ea-p-HBV000012LQDF,HP,14-CF2011NT,"4,7",Hepsiburada
"Hp 4H262EA Intel Celeron N4500/ 4 GB Ram 256GB SSD15.6"" FHD Windows 10 Home Gri Taşınabilir Bilgisayar ",4 GB,256 GB,256 GB,"15,6 inç",6.039,https://productimages.hepsiburada.net/s/258/550/110000241647767.jpg,Intel Celeron N4500,Windows 10 Home,https://www.hepsiburada.com/hp-4h262ea-intel-celeron-n4500-4-gb-ram-256gb-ssd15-6-fhd-windows-10-home-gri-tasinabilir-bilgisayar-p-HBCV00002NVGD4,HP,4H262EA,"4,0",Hepsiburada
"Lenovo 82KU01LUTX Ideapad3 Ryzen5 5500U 8 GB Ram 512GB SSD 15.6"" Windows 11 Home Gri Taşınabilir Bilgisayar ",8 GB,512 GB,512 GB,"15,6 inç",12.159,https://productimages.hepsiburada.net/s/285/550/110000273906007.jpg,5500U 5500U,Windows 11 Home,https://www.hepsiburada.com/lenovo-82ku01lutx-ideapad3-ryzen5-5500u-8-gb-ram-512gb-ssd-15-6-windows-11-home-gri-tasinabilir-bilgisayar-p-HBCV00002XRWKH,Lenovo,82KU01LUTX IDEAPAD3 RYZEN5,0,Hepsiburada
"Lenovo V15-IIL Intel Core i5 1035G1 8GB 512GB SSD MX330 Freedos 15.6"" FHD Taşınabilir Bilgisayar 82C500R2TX01 ",8 GB,Yok,512 GB,"15,6 inç",12.298,https://productimages.hepsiburada.net/s/51/550/11059243155506.jpg,Intel Core i5 1035G1,FreeDos,https://www.hepsiburada.com/lenovo-v15-iil-intel-core-i5-1035g1-8gb-512gb-ssd-mx330-freedos-15-6-fhd-tasinabilir-bilgisayar-82c500r2tx01-p-HBV000014SZYV,Lenovo,V15-IIL,"4,8",Hepsiburada
"Lenovo V15 G2 Intel Core I7 1165G7 16GB 512GB SSD Freedos 15.6"" Fhd Taşınabilir Bilgisayar 82KB00CBTX06 ",16 GB,Yok,512 GB,"15,6 inç",15.385,https://productimages.hepsiburada.net/s/253/550/110000235684943.jpg,Intel Core i7 1165G7,FreeDos,https://www.hepsiburada.com/lenovo-v15-g2-intel-core-i7-1165g7-16gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-82kb00cbtx06-p-HBCV00002LFIE4,Lenovo,V15 G2,0,Hepsiburada
"Dell Vostro 3400 Intel Core i5 1135G7 16GB 512GB SSD Windows 10 Pro 14"" FHD Taşınabilir Bilgisayar N6502VN3400EMEA0_018W ",16 GB,Yok,512 GB,14 inç,15.249,https://productimages.hepsiburada.net/s/117/550/110000066745650.jpg,Intel Core i5 1135G7,Windows 10 Pro,https://www.hepsiburada.com/dell-vostro-3400-intel-core-i5-1135g7-16gb-512gb-ssd-windows-10-pro-14-fhd-tasinabilir-bilgisayar-n6502vn3400emea0-018w-p-HBCV00000OF0JK,Dell,VOSTRO 3400,"5,0",Hepsiburada
"Monster Huma H4 V4.1.1 Intel Core i7-1165G7 32GB RAM 1TB SSD Windows 11 14.1"" FHD Taşınabilir Bilgisayar ",32 GB,Yok,1 TB,"14,1 inç",25.773,https://productimages.hepsiburada.net/s/274/550/110000260906966.jpg,Intel Core i7 1165G7,Windows 11 Home,https://www.hepsiburada.com/monster-huma-h4-v4-1-1-intel-core-i7-1165g7-32gb-ram-1tb-ssd-windows-11-14-1-fhd-tasinabilir-bilgisayar-p-HBCV000004YF4A,Monster,HUMA H4 V4.1.1,"5,0",Hepsiburada
"Huawei Matebook D14 2021 Intel Core i5 10210U 8GB RAM 512GB SSD Windows 10 Home 14"" FHD Taşınabilir Bilgisayar ",8 GB,512 GB,512 GB,14 inç,14.45,https://productimages.hepsiburada.net/s/153/550/110000109127071.jpg,Intel Core i5 10210U,Windows 10 Home,https://www.hepsiburada.com/huawei-matebook-d14-2021-intel-core-i5-10210u-8gb-ram-512gb-ssd-windows-10-home-14-fhd-tasinabilir-bilgisayar-p-HBCV000014CCK7,Huawei,MATEBOOK D14 2021,"4,8",Hepsiburada
"Asus X543MA-DM1205 Intel Celeron N4020 4GB 256GB SSD Freedos 15.6"" Fullhd Taşınabilir Bilgisayar ",4 GB,Yok,256 GB,"15,6 inç",5.488,https://productimages.hepsiburada.net/s/108/550/110000051566103.jpg,Intel Celeron N4020,FreeDos,https://www.hepsiburada.com/asus-x543ma-dm1205-intel-celeron-n4020-4gb-256gb-ssd-freedos-15-6-fullhd-tasinabilir-bilgisayar-p-HBCV00000GILZX,Asus,X543MA-DM1205,"4,4",Hepsiburada
Hp Victus 16-E1005NT 68S21EA Ryzen 7 6800H 16GB Ram 512GB SSD 4gb RTX3050TI 16.1'' Fhd 144Hz Taşınabilir Bilgisayar ,16 GB,Yok,512 GB,"16,1 inç",22.999,https://productimages.hepsiburada.net/s/263/550/110000247977203.jpg,AMD Ryzen 7 6800H,FreeDos,https://www.hepsiburada.com/hp-victus-16-e1005nt-68s21ea-ryzen-7-6800h-16gb-ram-512gb-ssd-4gb-rtx3050ti-16-1-fhd-144hz-tasinabilir-bilgisayar-p-HBCV00002Q5W79,HP,VICTUS 16-E1005NT 68S21EA RYZEN,"4,5",Hepsiburada
"Dell Inspiron 15 3511 Intel Core i5 1135G7 16GB 512GB SSD 15.6"" MX350 Windows 11 Home Taşınabilir Bilgisayar FB1135W82N06 ",16 GB,Yok,512 GB,"15,6 inç",15.199,https://productimages.hepsiburada.net/s/198/550/110000168589149.jpg,Intel Core i5 1135G7,Windows 11 Home,https://www.hepsiburada.com/dell-inspiron-15-3511-intel-core-i5-1135g7-16gb-512gb-ssd-15-6-mx350-windows-11-home-tasinabilir-bilgisayar-fb1135w82n06-p-HBCV00001X6HH3,Dell,INSPIRON 15 3511,"5,0",Hepsiburada
Lenovo IdeaPad 1 14IGL05 Intel Celeron N4020 4GB 128GB SSD Windows 10 Home 14'' Taşınabilir Bilgisayar 81VU00B5TX ,4 GB,Yok,128 GB,14 inç,5.999,https://productimages.hepsiburada.net/s/137/550/110000089850069.jpg,Intel Celeron N4020,Windows 10 Home,https://www.hepsiburada.com/lenovo-ideapad-1-14igl05-intel-celeron-n4020-4gb-128gb-ssd-windows-10-home-14-tasinabilir-bilgisayar-81vu00b5tx-p-HBCV00000YQ9WP,Lenovo,IDEAPAD 1 14IGL05,"4,5",Hepsiburada
"Asus Vivobook Pro 16X OLED N7600PC-L2010T Intel Core i7 11370H 16GB 1TB SSD RTX3050 Windows 10 Home 16"" Taşınabilir Bilgisayar ",16 GB,Yok,1 TB,16 inç,29.499,https://productimages.hepsiburada.net/s/137/550/110000089857014.jpg,Intel Core i7 11370H,Windows 10 Home,https://www.hepsiburada.com/asus-vivobook-pro-16x-oled-n7600pc-l2010t-intel-core-i7-11370h-16gb-1tb-ssd-rtx3050-windows-10-home-16-tasinabilir-bilgisayar-p-HBCV00000YQ9HN,Asus,VIVOBOOK PRO 16X OLED N7600PC-L2010T,"4,4",Hepsiburada
"Huawei Matebook D15 Intel Core i5 1135G7 8GB 512GB SSD Windows 11 Home 15.6"" FHD Taşınabilir Bilgisayar ",8 GB,Yok,512 GB,"15,6 inç",13.991,https://productimages.hepsiburada.net/s/264/550/110000248783211.jpg,Intel Core i5 1135G7,Windows 11 Home,https://www.hepsiburada.com/huawei-matebook-d15-intel-core-i5-1135g7-8gb-512gb-ssd-windows-11-home-15-6-fhd-tasinabilir-bilgisayar-p-HBCV000022AS0J,Huawei,MATEBOOK D15,"4,7",Hepsiburada
"Asus ROG Strix G713RS-KH005 AMD Ryzen 9 6900HX 32GB 1TB SSD RTX3080 Freedos 17.3"" FHD Taşınabilir Bilgisayar ",32 GB,Yok,1 TB,"17,3 inç",53.998,https://productimages.hepsiburada.net/s/230/550/110000211355978.jpg,AMD Ryzen 9 6900HX,FreeDos,https://www.hepsiburada.com/asus-rog-strix-g713rs-kh005-amd-ryzen-9-6900hx-32gb-1tb-ssd-rtx3080-freedos-17-3-fhd-tasinabilir-bilgisayar-p-HBCV000022X942,Asus,ROG STRIX G713RS-KH005,"5,0",Hepsiburada
"Apple MacBook Pro M1 Çip 8GB 256GB SSD macOS 13"" QHD Taşınabilir Bilgisayar Gümüş MYDA2TU/A ",8 GB,Yok,256 GB,13 inç,27.189,https://productimages.hepsiburada.net/s/71/550/110000013196043.jpg,Apple M1 Apple M1,MacOs,https://www.hepsiburada.com/apple-macbook-pro-m1-cip-8gb-256gb-ssd-macos-13-qhd-tasinabilir-bilgisayar-gumus-myda2tu-a-p-HBV0000130VNQ,Apple,MACBOOK PRO,"5,0",Hepsiburada
"Lenovo V14 82KA006XTX G2 Itl Intel Core I5-1135G7 8GB 512GB SSD Freedos 14"" FHD Taşınabilir Bilgisayar ",8 GB,Yok,512 GB,14 inç,12.399,https://productimages.hepsiburada.net/s/95/550/110000038473935.jpg,Intel Core i5 1135G7,FreeDos,https://www.hepsiburada.com/lenovo-v14-82ka006xtx-g2-itl-intel-core-i5-1135g7-8gb-512gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-p-HBCV00000DBWL5,Lenovo,V14 82KA006XTX G2 ITL,"5,0",Hepsiburada
"Lenovo Ideapad 3 Dizüstü Bilgisayar, 15.6"" Fhd, Intel Core I5-1135G7, 8gb Ram, 512GB Ssd, Integrated Intel Iris Xe Graphics, Windows 11 Home, 82H80250TX ",8 GB,Belirtilmemiş,512 GB,"15,6 inç",12.989,https://productimages.hepsiburada.net/s/262/550/110000245636014.jpg,Intel Core i5 1135G7,Windows 11 Home,https://www.hepsiburada.com/lenovo-ideapad-3-dizustu-bilgisayar-15-6-fhd-intel-core-i5-1135g7-8gb-ram-512gb-ssd-integrated-intel-iris-xe-graphics-windows-11-home-82h80250tx-p-HBCV00002PFQD8,Lenovo,"IDEAPAD 3 DIZÜSTÜ BILGISAYAR, 15.6"" FHD,","5,0",Hepsiburada
"Lenovo V15 G2 ITL Intel Core i5 1135G7 20GB 256GB SSD Freedos 15.6"" FHD Taşınabilir Bilgisayar 82KB000STX03 ",20 GB,Yok,256 GB,"15,6 inç",12.099,https://productimages.hepsiburada.net/s/124/550/110000074518867.jpg,Intel Core i5 1135G7,FreeDos,https://www.hepsiburada.com/lenovo-v15-g2-itl-intel-core-i5-1135g7-20gb-256gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-82kb000stx03-p-HBCV00000QYPVA,Lenovo,V15 G2 ITL,"5,0",Hepsiburada
